query,rank,score,ref_mask
pred_masks\AllDatasets_pool\briquet\masks\briquet_4858-1_pred.png,2,0.9999811053276062,briquet_4802.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4858-1_pred.png,3,0.9999719858169556,briquet_9407.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4858-1_pred.png,4,0.9999717473983765,briquet_4627.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4858-1_pred.png,5,0.9999328851699829,briquet_4564.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4858-2_pred.png,1,0.999795138835907,briquet_4858-2.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4858-2_pred.png,2,0.9962755441665649,briquet_14571.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4858-2_pred.png,3,0.9952949285507202,briquet_7035.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4858-2_pred.png,4,0.9940200448036194,briquet_4499.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4858-2_pred.png,5,0.9936749339103699,briquet_4596.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4859_pred.png,1,0.996661901473999,briquet_530.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4859_pred.png,2,0.9961404800415039,briquet_4859.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4859_pred.png,3,0.9960317611694336,briquet_12672.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4859_pred.png,4,0.9954210519790649,briquet_15522.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4859_pred.png,5,0.9951934814453125,briquet_14539.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_485_pred.png,1,0.999690055847168,briquet_485.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_485_pred.png,2,0.9956933259963989,briquet_4597.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_485_pred.png,3,0.9953227639198303,briquet_8830.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_485_pred.png,4,0.9946897029876709,briquet_10690-1.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_485_pred.png,5,0.9945404529571533,briquet_1524.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4860_pred.png,1,0.9993684887886047,briquet_7028.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4860_pred.png,2,0.9991955757141113,briquet_15536.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4860_pred.png,3,0.999099612236023,briquet_4860.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4860_pred.png,4,0.9989396333694458,briquet_9075.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4860_pred.png,5,0.9989067316055298,briquet_814.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4861_pred.png,1,0.9999632835388184,briquet_4861.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4861_pred.png,2,0.9981156587600708,briquet_11847.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4861_pred.png,3,0.9978734850883484,briquet_4130-2.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4861_pred.png,4,0.9962863922119141,briquet_8743.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4861_pred.png,5,0.9962813854217529,briquet_10234.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4862_pred.png,1,0.9989017844200134,briquet_6041-2.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4862_pred.png,2,0.9988692998886108,briquet_4067.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4862_pred.png,3,0.9981221556663513,briquet_15237.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4862_pred.png,4,0.9973386526107788,briquet_5998.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4862_pred.png,5,0.996942937374115,briquet_6007.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4863_pred.png,1,0.9987407326698303,briquet_4863.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4863_pred.png,2,0.9968047142028809,briquet_2969.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4863_pred.png,3,0.9967625141143799,briquet_13717.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4863_pred.png,4,0.9960222840309143,briquet_12566.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4863_pred.png,5,0.9959295392036438,briquet_2151.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4864_pred.png,1,0.9997673034667969,briquet_4864.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4864_pred.png,2,0.997474193572998,briquet_590-2.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4864_pred.png,3,0.9935730695724487,briquet_4688.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4864_pred.png,4,0.9914312958717346,briquet_1570.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4864_pred.png,5,0.9904772043228149,briquet_7023.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4865_pred.png,1,0.998581051826477,briquet_4865.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4865_pred.png,2,0.9609630107879639,briquet_498-2.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4865_pred.png,3,0.9067887663841248,briquet_8534.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4865_pred.png,4,0.8957204818725586,briquet_3643.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4865_pred.png,5,0.8801330924034119,briquet_2353.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4866_pred.png,1,0.9988457560539246,briquet_8788.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4866_pred.png,2,0.9987273812294006,briquet_13895.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4866_pred.png,3,0.9987152814865112,briquet_14308.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4866_pred.png,4,0.9986603260040283,briquet_4860.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4866_pred.png,5,0.9986147284507751,briquet_3279.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4867_pred.png,1,0.9998457431793213,briquet_4867.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4867_pred.png,2,0.9997023940086365,briquet_16085.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4867_pred.png,3,0.999538779258728,briquet_8090.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4867_pred.png,4,0.999525785446167,briquet_9114.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4867_pred.png,5,0.9994534254074097,briquet_3546.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4868_pred.png,1,0.9985181093215942,briquet_8923.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4868_pred.png,2,0.9977088570594788,briquet_7931.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4868_pred.png,3,0.9975926876068115,briquet_6249.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4868_pred.png,4,0.997502863407135,briquet_12660.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4868_pred.png,5,0.9974549412727356,briquet_3328.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4869_pred.png,1,0.9986675977706909,briquet_4869.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4869_pred.png,2,0.9982261657714844,briquet_9902.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4869_pred.png,3,0.9982200860977173,briquet_5457.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4869_pred.png,4,0.9977310299873352,briquet_6493.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4869_pred.png,5,0.9975773692131042,briquet_6513.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_486_pred.png,1,0.9984777569770813,briquet_2761.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_486_pred.png,2,0.9984538555145264,briquet_735.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_486_pred.png,3,0.9978340864181519,briquet_8475.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_486_pred.png,4,0.997558057308197,briquet_2507.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_486_pred.png,5,0.9975244402885437,briquet_6738.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4870_pred.png,1,0.9952481389045715,briquet_4870.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4870_pred.png,2,0.9931996464729309,briquet_10684.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4870_pred.png,3,0.9926859736442566,briquet_11879.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4870_pred.png,4,0.9925807118415833,briquet_4663.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4870_pred.png,5,0.9921870231628418,briquet_14346.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4871-1_pred.png,1,0.9966336488723755,briquet_3457-3.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4871-1_pred.png,2,0.9963998794555664,briquet_13174.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4871-1_pred.png,3,0.9959864020347595,briquet_9527.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4871-1_pred.png,4,0.9958142638206482,briquet_7080.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4871-1_pred.png,5,0.9949856400489807,briquet_6389.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4871-2_pred.png,1,0.9976966381072998,briquet_15927.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4871-2_pred.png,2,0.9968851804733276,briquet_4871-2.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4871-2_pred.png,3,0.9965959191322327,briquet_16075.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4871-2_pred.png,4,0.9959993958473206,briquet_528-1.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4871-2_pred.png,5,0.9951421618461609,briquet_7895.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4872_pred.png,1,0.9991335272789001,briquet_2766-2.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4872_pred.png,2,0.9990207552909851,briquet_53-1.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4872_pred.png,3,0.999011754989624,briquet_3385.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4872_pred.png,4,0.9989859461784363,briquet_12862.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4872_pred.png,5,0.998909056186676,briquet_12577.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4873_pred.png,1,0.9999012351036072,briquet_3137.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4873_pred.png,2,0.9998905062675476,briquet_2928.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4873_pred.png,3,0.9998777508735657,briquet_664-1.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4873_pred.png,4,0.9998763799667358,briquet_6847-1.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4873_pred.png,5,0.9998759627342224,briquet_5211-1.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4874_pred.png,1,0.9997212886810303,briquet_6595.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4874_pred.png,2,0.9996078014373779,briquet_8576.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4874_pred.png,3,0.9995397925376892,briquet_6374.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4874_pred.png,4,0.9995277523994446,briquet_9784.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4874_pred.png,5,0.9994019865989685,briquet_6314.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4875_pred.png,1,0.9999393224716187,briquet_4875.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4875_pred.png,2,0.9991166591644287,briquet_4051.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4875_pred.png,3,0.998996913433075,briquet_11619.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4875_pred.png,4,0.9985865354537964,briquet_4396.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4875_pred.png,5,0.998504102230072,briquet_9839.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4876_pred.png,1,0.9999966025352478,briquet_4876.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4876_pred.png,2,0.9998117089271545,briquet_12246.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4876_pred.png,3,0.999805748462677,briquet_5078.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4876_pred.png,4,0.9997782707214355,briquet_6537.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4876_pred.png,5,0.9997774362564087,briquet_3502-1.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4877_pred.png,1,0.9997930526733398,briquet_4877.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4877_pred.png,2,0.9984585642814636,briquet_9959.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4877_pred.png,3,0.9984552264213562,briquet_1582.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4877_pred.png,4,0.9984438419342041,briquet_4407.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4877_pred.png,5,0.9983888864517212,briquet_3615.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4878_pred.png,1,0.9998617172241211,briquet_4878.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4878_pred.png,2,0.9997500777244568,briquet_14430.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4878_pred.png,3,0.999721109867096,briquet_12812.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4878_pred.png,4,0.999692440032959,briquet_6819.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4878_pred.png,5,0.99965500831604,briquet_6734.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4879_pred.png,1,0.9997665882110596,briquet_4879.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4879_pred.png,2,0.9989967346191406,briquet_642.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4879_pred.png,3,0.9987874031066895,briquet_2656.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4879_pred.png,4,0.9983674883842468,briquet_3089-1.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4879_pred.png,5,0.9983264207839966,briquet_14165.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_487_pred.png,1,0.9989045262336731,briquet_5492.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_487_pred.png,2,0.9987651705741882,briquet_5752.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_487_pred.png,3,0.9986089468002319,briquet_12520.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_487_pred.png,4,0.9985367655754089,briquet_12869.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_487_pred.png,5,0.9984772801399231,briquet_3022.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4880_pred.png,1,0.9967707395553589,briquet_1774.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4880_pred.png,2,0.9953823089599609,briquet_4880.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4880_pred.png,3,0.9951763153076172,briquet_3471-2.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4880_pred.png,4,0.9943065047264099,briquet_13948-1.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4880_pred.png,5,0.9940776228904724,briquet_5966.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4881_pred.png,1,0.9961383938789368,briquet_12456.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4881_pred.png,2,0.9934606552124023,briquet_15927.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4881_pred.png,3,0.9934162497520447,briquet_589-2.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4881_pred.png,4,0.9930421710014343,briquet_12604.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4881_pred.png,5,0.9928176403045654,briquet_14760.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4882_pred.png,1,0.9978427886962891,briquet_4882.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4882_pred.png,2,0.9942247867584229,briquet_7639.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4882_pred.png,3,0.9927985668182373,briquet_12449.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4882_pred.png,4,0.9916545748710632,briquet_1323.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4882_pred.png,5,0.9914548397064209,briquet_3739.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4883_pred.png,1,0.9998893737792969,briquet_4883.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4883_pred.png,2,0.9957793354988098,briquet_12990.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4883_pred.png,3,0.9942325353622437,briquet_8512.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4883_pred.png,4,0.99405437707901,briquet_15103.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4883_pred.png,5,0.9939058423042297,briquet_11352.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4884_pred.png,1,0.9813700914382935,briquet_10322.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4884_pred.png,2,0.9803179502487183,briquet_6684.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4884_pred.png,3,0.9785570502281189,briquet_10023.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4884_pred.png,4,0.977518618106842,briquet_1259.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4884_pred.png,5,0.9769423604011536,briquet_3805.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4885_pred.png,1,0.9967491626739502,briquet_873.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4885_pred.png,2,0.9965020418167114,briquet_381.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4885_pred.png,3,0.9961161613464355,briquet_15669.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4885_pred.png,4,0.9960951209068298,briquet_4885.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4885_pred.png,5,0.99573814868927,briquet_5417-1.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4886_pred.png,1,0.998961865901947,briquet_4886.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4886_pred.png,2,0.9835506081581116,briquet_14418.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4886_pred.png,3,0.9823792576789856,briquet_1802.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4886_pred.png,4,0.9788751006126404,briquet_14411.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4886_pred.png,5,0.975201427936554,briquet_2952.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4887_pred.png,1,0.9976686239242554,briquet_4887.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4887_pred.png,2,0.9859228134155273,briquet_8977.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4887_pred.png,3,0.9786443710327148,briquet_5729.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4887_pred.png,4,0.9742261171340942,briquet_862.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4887_pred.png,5,0.9726210832595825,briquet_15413.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4888_pred.png,1,0.9995174407958984,briquet_4888.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4888_pred.png,2,0.990822434425354,briquet_4586.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4888_pred.png,3,0.9893303513526917,briquet_2049.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4888_pred.png,4,0.9891616106033325,briquet_3599.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4888_pred.png,5,0.98890221118927,briquet_6712.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4889_pred.png,1,0.9503781795501709,briquet_4017.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4889_pred.png,2,0.9492087364196777,briquet_12081.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4889_pred.png,3,0.9402568936347961,briquet_9816.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4889_pred.png,4,0.9324527382850647,briquet_5364.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4889_pred.png,5,0.9289839863777161,briquet_12339.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_488_pred.png,1,0.9942374229431152,briquet_4548.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_488_pred.png,2,0.9910915493965149,briquet_6922.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_488_pred.png,3,0.9882476925849915,briquet_3779.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_488_pred.png,4,0.9880666136741638,briquet_10285.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_488_pred.png,5,0.9880623817443848,briquet_7224.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4890_pred.png,1,0.9848117828369141,briquet_15127.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4890_pred.png,2,0.9836962819099426,briquet_9785.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4890_pred.png,3,0.9833036065101624,briquet_8281.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4890_pred.png,4,0.9832711219787598,briquet_15411.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4890_pred.png,5,0.9800833463668823,briquet_5172.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4891_pred.png,1,0.9993191957473755,briquet_5120.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4891_pred.png,2,0.9993014931678772,briquet_2808.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4891_pred.png,3,0.9992656111717224,briquet_15392.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4891_pred.png,4,0.9992614984512329,briquet_14607.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4891_pred.png,5,0.9992185235023499,briquet_14881.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4892_pred.png,1,0.9968945384025574,briquet_4892.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4892_pred.png,2,0.9895278811454773,briquet_9828.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4892_pred.png,3,0.9876937866210938,briquet_3588.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4892_pred.png,4,0.9873981475830078,briquet_14593.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4892_pred.png,5,0.9867421388626099,briquet_81.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4893_pred.png,1,0.9657105803489685,briquet_11485.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4893_pred.png,2,0.9651047587394714,briquet_8537.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4893_pred.png,3,0.9650416970252991,briquet_6959.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4893_pred.png,4,0.9644511938095093,briquet_1840.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4893_pred.png,5,0.9642627239227295,briquet_4573-3.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4894_pred.png,1,0.9822865128517151,briquet_1998.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4894_pred.png,2,0.9787084460258484,briquet_10741.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4894_pred.png,3,0.9765424728393555,briquet_10155.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4894_pred.png,4,0.9757941365242004,briquet_15498.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4894_pred.png,5,0.9751425981521606,briquet_2059.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4895_pred.png,1,0.9788210391998291,briquet_1241.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4895_pred.png,2,0.9745897054672241,briquet_7609-1.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4895_pred.png,3,0.9737862348556519,briquet_4669.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4895_pred.png,4,0.9717916250228882,briquet_7085.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4895_pred.png,5,0.9717580676078796,briquet_1517.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4896_pred.png,1,0.9928631782531738,briquet_9245.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4896_pred.png,2,0.991489589214325,briquet_11487.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4896_pred.png,3,0.9893568158149719,briquet_9479.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4896_pred.png,4,0.9875253438949585,briquet_85.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4896_pred.png,5,0.9871325492858887,briquet_7894.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4897_pred.png,1,0.9749362468719482,briquet_2156.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4897_pred.png,2,0.974220871925354,briquet_9822.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4897_pred.png,3,0.9631264209747314,briquet_301.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4897_pred.png,4,0.9619593620300293,briquet_1921.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4897_pred.png,5,0.9606027603149414,briquet_12332.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4898_pred.png,1,0.9798226356506348,briquet_4898.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4898_pred.png,2,0.9773943424224854,briquet_4870.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4898_pred.png,3,0.9733474850654602,briquet_14951.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4898_pred.png,4,0.9722082614898682,briquet_6972.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4898_pred.png,5,0.9692887663841248,briquet_3632.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4899_pred.png,1,0.9993150234222412,briquet_4899.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4899_pred.png,2,0.9992519617080688,briquet_5388.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4899_pred.png,3,0.999098539352417,briquet_16025-2.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4899_pred.png,4,0.9989815354347229,briquet_8001.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4899_pred.png,5,0.9989518523216248,briquet_5421-1.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_489_pred.png,1,0.9981247782707214,briquet_489.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_489_pred.png,2,0.9906265735626221,briquet_603.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_489_pred.png,3,0.9889922142028809,briquet_2742.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_489_pred.png,4,0.987690269947052,briquet_4833.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_489_pred.png,5,0.9876803755760193,briquet_14698.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_48_pred.png,1,0.999838650226593,briquet_5920.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_48_pred.png,2,0.9998034238815308,briquet_4314.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_48_pred.png,3,0.999731719493866,briquet_9172.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_48_pred.png,4,0.9997220039367676,briquet_171-2.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_48_pred.png,5,0.9997189044952393,briquet_10147.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4900_pred.png,1,0.9985038638114929,briquet_7371.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4900_pred.png,2,0.9980288147926331,briquet_3536.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4900_pred.png,3,0.9975199103355408,briquet_5242.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4900_pred.png,4,0.9973443150520325,briquet_12069.png
pred_masks\AllDatasets_pool\briquet\masks\briquet_4900_pred.png,5,0.9973333477973938,briquet_11989.png
